+----+------------+------------+------------+------------------+--------------------+----------+--------------------+------------+-------------------------------------------------------------------------------------------------------------------------------------------+-------------------------+------------------+-------------------+---------------------------------------------------------------------------------------------------------------------+----------------+--------------+----------+---------------+-----------------+-------------+----------------+--------------+---------------------------+--------------+----------------------+--------------------+----------------------------+---------------+--------------------+----------+----------+----------+---------------+-------------+-----------+----------------+----------------+---------------+-------+------------+----------------+----------+----------------+-----------------+-------------------------+-------------+--------------+---------+-----------+--------------------+------------------+--------------------+-------------+------------------+--------------------+---------------+---------------+--------------+-------------+-------------------+---------------------+-----------------+--------------------------------+----------------+---------------+----------------------------+----------+------------+----------------+-------------+---------+------------------+---------------+---------------+--------------------------------------------------------------+----------------------------+-----------------+----------+------------+-----------------+-----------------+--------------+--------------+--------------+-----------+------------+------+------+------------+----------------+------------------+----------------------+--------------------------------------------+--------------------------------------+
|    |   indiv_id |   iter_num |   accuracy |   time_tolerance |   interpretability |    score |   tournament_score |   score_sd | top derived_features                                                                                                                      | top original_features   |   training_times |   best_iterations | last_3_mutation_try_actual_actions                                                                                  |   ngenes_start |   ngenes_max |   ngenes |   ngenes_dead |   nfeatures_max |   nfeatures |   feature_cost | model_name   | target_transformer_name   | from_brain   | derived_from_brain   |   from_brain_count |   derived_from_brain_count | booster       | model_class_name   |   n_gpus |   gpu_id |   n_jobs |   num_classes |   num_class | labels    | score_f_name   |   random_state | time_column   | tgc   | pred_gap   | pred_periods   | target   | n_estimators   |   learning_rate | early_stopping_rounds   | reg_alpha   | reg_lambda   | gamma   | max_bin   | scale_pos_weight   | max_delta_step   | min_child_weight   | subsample   | subsample_freq   | colsample_bytree   | tree_method   | grow_policy   |   max_leaves |   max_depth | min_data_in_bin   | min_child_samples   | boosting_type   | enable_early_stopping_rounds   | objective      | eval_metric   | monotonicity_constraints   | silent   |       seed | disable_gpus   | lossguide   | dummy   |   ensemble_level | train_shape   | valid_shape   | model_origin                                                 | early_stopping_threshold   | debug_verbose   | epochs   | add_wide   | add_attention   | layers          | activation   | batch_size   | chunk_size   | dropout   | strategy   | l1   | l2   | ort_loss   | ort_loss_tau   | normalize_type   | best_learning_rate   | task                                       | experiment_id                        |
|  9 |          0 |         10 |          7 |                2 |                  8 | 0.89773  |           0.89773  |  0.0353387 | [['1_TEXTCNN_TE:tweet.1', 1.0], ['1_TEXTCNN_TE:tweet.0', 0.6833775043487549], ['1_TEXTCNN_TE:tweet.2', 0.44591468572616577]]              | [['tweet', 1.0]]        |          1.43441 |                 1 | []                                                                                                                  |              2 |          100 |        2 |             0 |             100 |           6 |              6 | DECISIONTREE | NoneType                  | False        | False                |                  0 |                          0 | decision tree | DecisionTreeModel  |        0 |        0 |        4 |             3 |           3 | [0, 1, 2] | LOGLOSS        |     1055305050 |               |       |            |                |          | 1.0            |            1    | 1.0                     | 0.0         | 1.0          | 0.0     | 256.0     | 1.0                | 0.0              | 1                  | 1.0         | 0.0              | 1.0                | hist          | lossguide     |           32 |           7 | 1.0               | 1.0                 | gbdt            | True                           | multi:softprob | mlogloss      | False                      | True     | 1055305050 | True           | False       | False   |                1 | (1842, 2)     |               | RANDOM                                                       |                            |                 |          |            |                 |                 |              |              |              |           |            |      |      |            |                |                  |                      |                                            |                                      |
| 10 |          0 |         11 |          7 |                2 |                  8 | 0.946233 |           0.946233 |  0.0599444 | [['1_TEXTBIGRU_TE:tweet.1', 1.0], ['1_TEXTBIGRU_TE:tweet.2', 0.47535777475869634], ['1_TEXTBIGRU_TE:tweet.0', 0.34802354403665864]]       | [['tweet', 1.0]]        |          8.31539 |               150 | []                                                                                                                  |              2 |          100 |        2 |             0 |             100 |           6 |              6 | XGBOOSTGBM   | NoneType                  | False        | False                |                  0 |                          0 | gbtree        | XGBoostGBMModel    |        0 |        0 |        4 |             3 |           3 | [0, 1, 2] | LOGLOSS        |     1055305050 |               |       |            |                |          | 600.0          |            0.05 | 30.0                    | 0.0         | 5.0          | 0.1     | 64.0      | 1.0                | 0.0              | 1                  | 1.0         |                  | 0.2                | hist          | depthwise     |            0 |          10 |                   |                     |                 |                                | multi:softprob | mlogloss      | False                      | True     | 1055305050 | True           | False       | False   |                1 | (1842, 2)     |               | RANDOM                                                       | 1e-05                      | 0.0             |          |            |                 |                 |              |              |              |           |            |      |      |            |                |                  |                      |                                            |                                      |
| 11 |          0 |         12 |          7 |                2 |                  8 | 0.971691 |           0.971691 |  0.0206328 | [['1_TEXTCHARCNN_TE:tweet.0', 1.0], ['1_TEXTCHARCNN_TE:tweet.1', 0.85701584815979], ['1_TEXTCHARCNN_TE:tweet.2', 0.41126999258995056]]    | [['tweet', 1.0]]        |          2.65701 |                 9 | []                                                                                                                  |              2 |           50 |        2 |             0 |             100 |           6 |              6 | LIGHTGBM     | NoneType                  | False        | False                |                  0 |                          0 | lightgbm      | LightGBMModel      |        0 |        0 |        4 |             3 |           3 | [0, 1, 2] | LOGLOSS        |     1055305050 |               |       |            |                |          | 600.0          |            0.05 | 30.0                    | 0.0         | 1.0          | 0.0     | 256.0     | 1.0                | 0.0              | 1                  | 0.7         | 1                | 0.8                | hist          | depthwise     |            0 |          10 | 1                 | 1                   | gbdt            | True                           | multi:softprob | mlogloss      | False                      | True     | 1055305050 | True           | False       | False   |                1 | (1842, 2)     |               | DefaultIndiv: do_te:True,interp:11,depth:10,num_as_cat:False |                            |                 |          |            |                 |                 |              |              |              |           |            |      |      |            |                |                  |                      |                                            |                                      |
| 12 |          0 |         13 |          7 |                2 |                  8 | 0.92891  |           0.92891  |  0.039179  | [['1_TEXTBIGRU_TE:tweet.1', 1.0], ['1_TEXTBIGRU_TE:tweet.0', 0.6832845211029053], ['1_TEXTBIGRU_TE:tweet.2', 0.42743828892707825]]        | [['tweet', 1.0]]        |          1.89236 |                36 | []                                                                                                                  |              2 |           50 |        2 |             0 |             100 |           6 |              6 | LIGHTGBM     | NoneType                  | False        | False                |                  0 |                          0 | lightgbm      | LightGBMModel      |        0 |        0 |        4 |             3 |           3 | [0, 1, 2] | LOGLOSS        |     1055305050 |               |       |            |                |          | 600.0          |            0.05 | 30.0                    | 0.0         | 1.0          | 0.0     | 256.0     | 1.0                | 0.0              | 1                  | 0.7         | 1                | 0.8                | hist          | depthwise     |            0 |           6 | 1                 | 1                   | gbdt            | True                           | multi:softprob | mlogloss      | False                      | True     | 1055305050 | True           | False       | False   |                1 | (1842, 2)     |               | DefaultIndiv: do_te:True,interp:11,depth:6,num_as_cat:False  |                            |                 |          |            |                 |                 |              |              |              |           |            |      |      |            |                |                  |                      |                                            |                                      |
| 13 |          0 |         14 |          7 |                2 |                  8 | 0.874955 |           0.874955 |  0.0300304 | [['1_TEXTCNN_TE:tweet.1', 1.0], ['1_TEXTCNN_TE:tweet.2', 0.7939038872718811], ['1_TEXTCNN_TE:tweet.0', 0.7760269641876221]]               | [['tweet', 1.0]]        |          2.07302 |                39 | []                                                                                                                  |              2 |           50 |        2 |             0 |             100 |           4 |              4 | LIGHTGBM     | NoneType                  | False        | False                |                  0 |                          0 | lightgbm      | LightGBMModel      |        0 |        0 |        4 |             3 |           3 | [0, 1, 2] | LOGLOSS        |     1055305050 |               |       |            |                |          | 600.0          |            0.05 | 30.0                    | 0.0         | 1.0          | 0.0     | 256.0     | 1.0                | 0.0              | 1                  | 0.7         | 1                | 0.8                | hist          | depthwise     |            0 |           6 | 1                 | 1                   | gbdt            | True                           | multi:softprob | mlogloss      | False                      | True     | 1055305050 | True           | False       | False   |                1 | (1842, 2)     |               | DefaultIndiv: do_te:False,interp:11,depth:6,num_as_cat:False |                            |                 |          |            |                 |                 |              |              |              |           |            |      |      |            |                |                  |                      |                                            |                                      |
| 14 |          0 |         15 |          7 |                2 |                  8 | 0.865883 |           0.865883 |  0.0247984 | [['1_Txt:tweet.4', 1.0], ['1_Txt:tweet.5', 0.8550490773545016], ['1_Txt:tweet.14', 0.7464705753530678]]                                   | [['tweet', 1.0]]        |         20.1624  |                97 | [['prune_by_features', 'prune_by_features_3'], ['prune_by_features', 'mutate_extra_3_3']]                           |              3 |          100 |        3 |             1 |             100 |          54 |             54 | XGBOOSTGBM   | NoneType                  | False        | False                |                  0 |                          0 | gbtree        | XGBoostGBMModel    |        0 |        0 |        4 |             3 |           3 | [0, 1, 2] | LOGLOSS        |     1055305050 |               |       |            |                |          | 600.0          |            0.05 | 30.0                    | 0.0         | 1.0          | 0.0     | 256.0     | 1.0                | 0.0              | 1                  | 0.7         |                  | 0.8                | hist          | depthwise     |            0 |           6 |                   |                     |                 |                                | multi:softprob | mlogloss      | False                      | True     | 1055305050 | True           | False       | False   |                1 | (1842, 2)     |               | SEQUENCE                                                     | 1e-05                      | 0               |          |            |                 |                 |              |              |              |           |            |      |      |            |                |                  |                      |                                            |                                      |
| 15 |          0 |         16 |          7 |                2 |                  8 | 0.930326 |           0.930326 |  0.0391676 | [['1_TEXTBIGRU_TE:tweet.2', 1.0], ['1_TEXTBIGRU_TE:tweet.1', 0.9475458264350891], ['1_TEXTBIGRU_TE:tweet.0', 0.7872759699821472]]         | [['tweet', 1.0]]        |          4.26447 |                23 | [['prune_by_features', 'prune_by_features_3'], ['prune_by_features', 'mutate_extra_3_3']]                           |              3 |          100 |        3 |             1 |             100 |           7 |              7 | LIGHTGBM     | NoneType                  | False        | False                |                  0 |                          0 | lightgbm      | LightGBMModel      |        0 |        0 |        4 |             3 |           3 | [0, 1, 2] | LOGLOSS        |     1055305050 |               |       |            |                |          | 600.0          |            0.05 | 30.0                    | 0.0         | 0.5          | 0.0     | 64.0      | 1.0                | 0.0              | 1                  | 0.8         | 5                | 0.65               | hist          | lossguide     |         1024 |           0 | 1                 | 1                   | gbdt            | True                           | multi:softprob | mlogloss      | False                      | True     | 1055305050 | True           | False       | False   |                1 | (1842, 2)     |               | RANDOM                                                       |                            |                 |          |            |                 |                 |              |              |              |           |            |      |      |            |                |                  |                      |                                            |                                      |
| 16 |          0 |         17 |          7 |                2 |                  8 | 0.902474 |           0.902474 |  0.0325864 | [['1_TEXTCNN_TE:tweet.1', 1.0], ['1_TEXTCNN_TE:tweet.0', 0.64248126745224], ['1_TEXTCNN_TE:tweet.2', 0.44117361307144165]]                | [['tweet', 1.0]]        |          1.35102 |                 1 | [['prune_by_features', 'prune_by_features_3'], ['prune_by_features', 'mutate_extra_3_3']]                           |              3 |          100 |        3 |             1 |             100 |           7 |              7 | DECISIONTREE | NoneType                  | False        | False                |                  0 |                          0 | decision tree | DecisionTreeModel  |        0 |        0 |        4 |             3 |           3 | [0, 1, 2] | LOGLOSS        |     1055305050 |               |       |            |                |          | 1.0            |            1    | 1.0                     | 0.0         | 1.0          | 0.0     | 256.0     | 1.0                | 0.0              | 1                  | 1.0         | 0                | 1.0                | hist          | lossguide     |           32 |          12 | 1                 | 1                   | gbdt            | True                           | multi:softprob | mlogloss      | False                      | True     | 1055305050 | True           | False       | False   |                1 | (1842, 2)     |               | RANDOM                                                       |                            |                 |          |            |                 |                 |              |              |              |           |            |      |      |            |                |                  |                      |                                            |                                      |
| 17 |          0 |         18 |          7 |                2 |                  8 | 0.945596 |           0.945596 |  0.0554449 | [['1_TEXTBIGRU_TE:tweet.1', 1.0], ['2_Txt:tweet.4', 0.40110519528388977], ['2_Txt:tweet.5', 0.3412541151046753]]                          | [['tweet', 1.0]]        |          1.52754 |                 1 | [['prune_by_features', 'prune_by_features_3'], ['prune_by_features', 'mutate_extra_3_3']]                           |              3 |          100 |        3 |             1 |             100 |          56 |             56 | DECISIONTREE | NoneType                  | False        | False                |                  0 |                          0 | decision tree | DecisionTreeModel  |        0 |        0 |        4 |             3 |           3 | [0, 1, 2] | LOGLOSS        |     1055305050 |               |       |            |                |          | 1.0            |            1    | 1.0                     | 0.0         | 1.0          | 0.0     | 256.0     | 1.0                | 0.0              | 1                  | 1.0         | 0                | 1.0                | hist          | depthwise     |          128 |           4 | 1                 | 1                   | gbdt            | True                           | multi:softprob | mlogloss      | False                      | True     | 1055305050 | True           | False       | False   |                1 | (1842, 2)     |               | RANDOM                                                       |                            |                 |          |            |                 |                 |              |              |              |           |            |      |      |            |                |                  |                      |                                            |                                      |
| 18 |          0 |         19 |          7 |                2 |                  8 | 0.867391 |           0.867391 |  0.0261215 | [['3_TEXTBIGRU_TE:tweet.1', 1.0], ['1_Txt:tweet.4', 0.8713929057121277], ['1_Txt:tweet.5', 0.7347007989883423]]                           | [['tweet', 1.0]]        |          8.11704 |                84 | [['prune_by_features', 'prune_by_features_3'], ['prune_by_features', 'mutate_extra_5_4']]                           |              5 |          100 |        4 |             1 |             100 |          57 |             57 | LIGHTGBM     | NoneType                  | False        | False                |                  0 |                          0 | lightgbm      | LightGBMModel      |        0 |        0 |        4 |             3 |           3 | [0, 1, 2] | LOGLOSS        |     1055305050 |               |       |            |                |          | 600.0          |            0.05 | 30.0                    | 0.0         | 1.0          | 0.0     | 256.0     | 1.0                | 0.0              | 1                  | 0.7         | 1                | 0.8                | hist          | depthwise     |            0 |           6 | 1                 | 1                   | gbdt            | True                           | multi:softprob | mlogloss      | False                      | True     | 1055305050 | True           | False       | False   |                1 | (1842, 2)     |               | SEQUENCE                                                     |                            |                 |          |            |                 |                 |              |              |              |           |            |      |      |            |                |                  |                      |                                            |                                      |
| 19 |          0 |         20 |          7 |                2 |                  8 | 0.991215 |           0.991215 |  0.0315591 | [['4_TEXTCNN_TE:tweet.1', 1.0], ['4_TEXTCNN_TE:tweet.0', 0.5633457899093628], ['5_TEXTBIGRU_TE:tweet.1', 0.3232552409172058]]             | [['tweet', 1.0]]        |          1.82521 |                 1 | [['prune_by_features', 'prune_by_features_3'], ['prune_by_features', 'mutate_extra_5_5']]                           |              5 |          100 |        5 |             1 |             100 |          60 |             60 | DECISIONTREE | NoneType                  | False        | False                |                  0 |                          0 | decision tree | DecisionTreeModel  |        0 |        0 |        4 |             3 |           3 | [0, 1, 2] | LOGLOSS        |     1055305050 |               |       |            |                |          | 1.0            |            1    | 1.0                     | 0.0         | 1.0          | 0.0     | 256.0     | 1.0                | 0.0              | 1                  | 1.0         | 0                | 1.0                | hist          | depthwise     |          128 |          10 | 1                 | 1                   | gbdt            | True                           | multi:softprob | mlogloss      | False                      | True     | 1055305050 | True           | False       | False   |                1 | (1842, 2)     |               | RANDOM                                                       |                            |                 |          |            |                 |                 |              |              |              |           |            |      |      |            |                |                  |                      |                                            |                                      |
