+----+------------+------------+------------+------------------+--------------------+----------+--------------------+------------+-----------------------------------------------------------------------------------------------------------------------------------------+-------------------------+------------------+-------------------+------------------------------------------------------------------------------------------------------------------------------+----------------+--------------+----------+---------------+-----------------+-------------+----------------+--------------+---------------------------+--------------+----------------------+--------------------+----------------------------+---------------+--------------------+----------+----------+----------+---------------+-------------+-----------+----------------+----------------+---------------+-------+------------+----------------+----------+----------------+-----------------+-------------------------+-------------+--------------+---------+-----------+--------------------+------------------+--------------------+-------------+------------------+--------------------+---------------+---------------+--------------+-------------+-------------------+---------------------+-----------------+--------------------------------+----------------+---------------+----------------------------+----------+-----------+----------------+-------------+---------+------------------+---------------+---------------+---------------------------------------------------------------+----------------------------+-----------------+----------+------------+-----------------+-----------------+--------------+--------------+--------------+-----------+------------+------+------+------------+----------------+------------------+----------------------+--------------------------------------------+--------------------------------------+
|    |   indiv_id |   iter_num |   accuracy |   time_tolerance |   interpretability |    score |   tournament_score |   score_sd | top derived_features                                                                                                                    | top original_features   |   training_times |   best_iterations | last_3_mutation_try_actual_actions                                                                                           |   ngenes_start |   ngenes_max |   ngenes |   ngenes_dead |   nfeatures_max |   nfeatures |   feature_cost | model_name   | target_transformer_name   | from_brain   | derived_from_brain   |   from_brain_count |   derived_from_brain_count | booster       | model_class_name   |   n_gpus |   gpu_id |   n_jobs |   num_classes |   num_class | labels    | score_f_name   |   random_state | time_column   | tgc   | pred_gap   | pred_periods   | target   | n_estimators   |   learning_rate | early_stopping_rounds   | reg_alpha   | reg_lambda   | gamma   | max_bin   | scale_pos_weight   | max_delta_step   | min_child_weight   | subsample   | subsample_freq   | colsample_bytree   | tree_method   | grow_policy   |   max_leaves |   max_depth | min_data_in_bin   | min_child_samples   | boosting_type   | enable_early_stopping_rounds   | objective      | eval_metric   | monotonicity_constraints   | silent   |      seed | disable_gpus   | lossguide   | dummy   |   ensemble_level | train_shape   | valid_shape   | model_origin                                                  | early_stopping_threshold   | debug_verbose   | epochs   | add_wide   | add_attention   | layers          | activation   | batch_size   | chunk_size   | dropout   | strategy   | l1   | l2   | ort_loss   | ort_loss_tau   | normalize_type   | best_learning_rate   | task                                       | experiment_id                        |
|  9 |          0 |         10 |          7 |                2 |                  8 | 0.880201 |           0.880201 |  0.0234759 | [['1_TEXTCNN_TE:tweet.0', 1.0], ['1_TEXTCNN_TE:tweet.1', 0.8998110890388489], ['1_TEXTCNN_TE:tweet.2', 0.8320704102516174]]             | [['tweet', 1.0]]        |          4.66998 |                40 | []                                                                                                                           |              2 |           50 |        2 |             0 |             100 |           6 |              6 | LIGHTGBM     | NoneType                  | False        | False                |                  0 |                          0 | lightgbm      | LightGBMModel      |        0 |        0 |        4 |             3 |           3 | [0, 1, 2] | LOGLOSS        |      101644526 |               |       |            |                |          | 600.0          |           0.05  | 30.0                    | 0.0         | 1.0          | 0.0     | 256.0     | 1.0                | 0.0              | 1.0                | 0.7         | 1                | 0.8                | hist          | depthwise     |            0 |          10 | 1                 | 1                   | gbdt            | True                           | multi:softprob | mlogloss      | False                      | True     | 101644526 | True           | False       | False   |                1 | (1842, 2)     |               | DefaultIndiv: do_te:True,interp:11,depth:10,num_as_cat:False  |                            |                 |          |            |                 |                 |              |              |              |           |            |      |      |            |                |                  |                      |                                            |                                      |
| 10 |          0 |         12 |          7 |                2 |                  8 | 0.907776 |           0.907776 |  0.0302091 | [['1_TEXTBIGRU_TE:tweet.1', 1.0], ['1_TEXTBIGRU_TE:tweet.0', 0.7509593963623047], ['1_TEXTBIGRU_TE:tweet.2', 0.5802461504936218]]       | [['tweet', 1.0]]        |          3.54332 |                30 | []                                                                                                                           |              2 |           50 |        2 |             0 |             100 |           4 |              4 | LIGHTGBM     | NoneType                  | False        | False                |                  0 |                          0 | lightgbm      | LightGBMModel      |        0 |        0 |        4 |             3 |           3 | [0, 1, 2] | LOGLOSS        |      101644526 |               |       |            |                |          | 600.0          |           0.05  | 30.0                    | 0.0         | 1.0          | 0.0     | 256.0     | 1.0                | 0.0              | 1.0                | 0.7         | 1                | 0.8                | hist          | depthwise     |            0 |          10 | 1                 | 1                   | gbdt            | True                           | multi:softprob | mlogloss      | False                      | True     | 101644526 | True           | False       | False   |                1 | (1842, 2)     |               | DefaultIndiv: do_te:False,interp:11,depth:10,num_as_cat:False |                            |                 |          |            |                 |                 |              |              |              |           |            |      |      |            |                |                  |                      |                                            |                                      |
| 11 |          0 |         13 |          7 |                2 |                  8 | 0.880757 |           0.880757 |  0.0226225 | [['1_TEXTCNN_TE:tweet.1', 1.0], ['1_TEXTCNN_TE:tweet.0', 0.7630321383476257], ['1_TEXTCNN_TE:tweet.2', 0.6045029759407043]]             | [['tweet', 1.0]]        |          2.4317  |                40 | []                                                                                                                           |              2 |           50 |        2 |             0 |             100 |           4 |              4 | LIGHTGBM     | NoneType                  | False        | False                |                  0 |                          0 | lightgbm      | LightGBMModel      |        0 |        0 |        4 |             3 |           3 | [0, 1, 2] | LOGLOSS        |      101644526 |               |       |            |                |          | 600.0          |           0.05  | 30.0                    | 0.0         | 1.0          | 0.0     | 256.0     | 1.0                | 0.0              | 1.0                | 0.7         | 1                | 0.8                | hist          | depthwise     |            0 |           6 | 1                 | 1                   | gbdt            | True                           | multi:softprob | mlogloss      | False                      | True     | 101644526 | True           | False       | False   |                1 | (1842, 2)     |               | DefaultIndiv: do_te:False,interp:11,depth:6,num_as_cat:False  |                            |                 |          |            |                 |                 |              |              |              |           |            |      |      |            |                |                  |                      |                                            |                                      |
| 12 |          0 |         14 |          7 |                2 |                  8 | 1.01074  |           1.01074  |  0.0340021 | [['1_TEXTCHARCNN_TE:tweet.1', 1.0], ['1_TEXTCHARCNN_TE:tweet.0', 0.8848220705986023], ['1_TEXTCHARCNN_TE:tweet.2', 0.7127590179443359]] | [['tweet', 1.0]]        |          4.35683 |                56 | [['add', 'add']]                                                                                                             |              3 |          100 |        3 |             0 |             100 |           7 |              7 | XGBOOSTGBM   | NoneType                  | False        | False                |                  0 |                          0 | gbtree        | XGBoostGBMModel    |        0 |        0 |        4 |             3 |           3 | [0, 1, 2] | LOGLOSS        |      101644526 |               |       |            |                |          | 600.0          |           0.05  | 30.0                    | 0.0         | 1.0          | 0.0     | 256.0     | 1.0                | 0.0              | 1.0                | 0.7         |                  | 0.8                | hist          | depthwise     |            0 |           6 |                   |                     |                 |                                | multi:softprob | mlogloss      | False                      | True     | 101644526 | True           | False       | False   |                1 | (1842, 2)     |               | SEQUENCE                                                      | 1e-05                      | 0               |          |            |                 |                 |              |              |              |           |            |      |      |            |                |                  |                      |                                            |                                      |
| 13 |          0 |         15 |          7 |                2 |                  8 | 0.882169 |           0.882169 |  0.0234048 | [['1_TEXTCNN_TE:tweet.1', 1.0], ['1_TEXTCNN_TE:tweet.2', 0.7589167952537537], ['1_TEXTCNN_TE:tweet.0', 0.6663264632225037]]             | [['tweet', 1.0]]        |          3.37506 |                91 | [['add', 'add']]                                                                                                             |              3 |          100 |        3 |             0 |             100 |           7 |              7 | LIGHTGBM     | NoneType                  | False        | False                |                  0 |                          0 | lightgbm      | LightGBMModel      |        0 |        0 |        4 |             3 |           3 | [0, 1, 2] | LOGLOSS        |      101644526 |               |       |            |                |          | 600.0          |           0.05  | 30.0                    | 0.0         | 10.0         | 0.0     | 64.0      | 1.0                | 0.0              | 1.0                | 0.6         | 10               | 0.45               | hist          | lossguide     |         1024 |           0 | 1                 | 1                   | gbdt            | True                           | multi:softprob | mlogloss      | False                      | True     | 101644526 | True           | False       | False   |                1 | (1842, 2)     |               | RANDOM                                                        |                            |                 |          |            |                 |                 |              |              |              |           |            |      |      |            |                |                  |                      |                                            |                                      |
| 14 |          0 |         16 |          7 |                2 |                  8 | 0.856763 |           0.856763 |  0.0245284 | [['2_TEXTBIGRU_TE:tweet.1', 1.0], ['3_TEXTCNN_TE:tweet.1', 0.751038670539856], ['2_TEXTBIGRU_TE:tweet.2', 0.38420599699020386]]         | [['tweet', 1.0]]        |          5.45065 |                57 | [['add', 'add'], ['add', 'mutate_extra_5_5']]                                                                                |              5 |          100 |        5 |             0 |             100 |          62 |             62 | LIGHTGBM     | NoneType                  | False        | False                |                  0 |                          0 | lightgbm      | LightGBMModel      |        0 |        0 |        4 |             3 |           3 | [0, 1, 2] | LOGLOSS        |      101644526 |               |       |            |                |          | 600.0          |           0.05  | 30.0                    | 0.0         | 1.0          | 0.0     | 256.0     | 1.0                | 0.0              | 1.0                | 0.7         | 1                | 0.8                | hist          | depthwise     |            0 |           6 | 1                 | 1                   | gbdt            | True                           | multi:softprob | mlogloss      | False                      | True     | 101644526 | True           | False       | False   |                1 | (1842, 2)     |               | SEQUENCE                                                      |                            |                 |          |            |                 |                 |              |              |              |           |            |      |      |            |                |                  |                      |                                            |                                      |
| 15 |          0 |         17 |          7 |                2 |                  8 | 0.864093 |           0.864093 |  0.0239483 | [['1_TEXTBIGRU_TE:tweet.1', 1.0], ['2_Txt:tweet.3', 0.5134460926055908], ['1_TEXTBIGRU_TE:tweet.2', 0.4631780683994293]]                | [['tweet', 1.0]]        |          5.2758  |                39 | [['add', 'add'], ['add', 'mutate_extra_5_4']]                                                                                |              5 |          100 |        4 |             0 |             100 |          57 |             57 | LIGHTGBM     | NoneType                  | False        | False                |                  0 |                          0 | lightgbm      | LightGBMModel      |        0 |        0 |        4 |             3 |           3 | [0, 1, 2] | LOGLOSS        |      101644526 |               |       |            |                |          | 600.0          |           0.05  | 30.0                    | 0.0         | 0.1          | 0.1     | 64.0      | 1.0                | 0.0              | 1.0                | 0.6         | 10               | 0.7                | hist          | lossguide     |         1024 |           0 | 1                 | 1                   | gbdt            | True                           | multi:softprob | mlogloss      | False                      | True     | 101644526 | True           | False       | False   |                1 | (1842, 2)     |               | RANDOM                                                        |                            |                 |          |            |                 |                 |              |              |              |           |            |      |      |            |                |                  |                      |                                            |                                      |
| 16 |          0 |         18 |          7 |                2 |                  8 | 0.845716 |           0.845716 |  0.0250491 | [['3_TEXTCNN_TE:tweet.1', 1.0], ['2_Txt:tweet.3', 0.6620957255363464], ['2_Txt:tweet.4', 0.5124362707138062]]                           | [['tweet', 1.0]]        |          4.7954  |               104 | [['add', 'add'], ['add', 'mutate_extra_5_5']]                                                                                |              5 |          100 |        5 |             0 |             100 |          60 |             60 | LIGHTGBM     | NoneType                  | False        | False                |                  0 |                          0 | lightgbm      | LightGBMModel      |        0 |        0 |        4 |             3 |           3 | [0, 1, 2] | LOGLOSS        |      101644526 |               |       |            |                |          | 600.0          |           0.05  | 30.0                    | 2.0         | 0.0          | 10.0    | 64.0      | 1.0                | 0.0              | 1.0                | 0.5         | 1                | 0.5                | hist          | depthwise     |            0 |          10 | 1                 | 1                   | gbdt            | True                           | multi:softprob | mlogloss      | False                      | True     | 101644526 | True           | False       | False   |                1 | (1842, 2)     |               | RANDOM                                                        |                            |                 |          |            |                 |                 |              |              |              |           |            |      |      |            |                |                  |                      |                                            |                                      |
| 17 |          0 |         19 |          7 |                2 |                  8 | 0.886279 |           0.886279 |  0.0261271 | [['3_TEXTBIGRU_TE:tweet.1', 1.0], ['1_TEXTCNN_TE:tweet.2', 0.9513513445854187], ['2_TEXTCHARCNN_TE:tweet.0', 0.9341729879379272]]       | [['tweet', 1.0]]        |          7.85037 |                57 | [['add', 'add'], ['add', 'mutate_extra_5_4']]                                                                                |              5 |          100 |        4 |             0 |             100 |          12 |             12 | LIGHTGBM     | NoneType                  | False        | False                |                  0 |                          0 | lightgbm      | LightGBMModel      |        0 |        0 |        4 |             3 |           3 | [0, 1, 2] | LOGLOSS        |      101644526 |               |       |            |                |          | 600.0          |           0.05  | 30.0                    | 0.0         | 0.5          | 0.0     | 64.0      | 1.0                | 0.0              | 1.0                | 0.9         | 1                | 0.3                | hist          | lossguide     |         1024 |           0 | 1                 | 1                   | gbdt            | True                           | multi:softprob | mlogloss      | False                      | True     | 101644526 | True           | False       | False   |                1 | (1842, 2)     |               | RANDOM                                                        |                            |                 |          |            |                 |                 |              |              |              |           |            |      |      |            |                |                  |                      |                                            |                                      |
| 18 |          0 |         20 |          7 |                2 |                  8 | 0.990669 |           0.990669 |  0.0184512 | [['0_CatOrig:tweet', 1.0]]                                                                                                              | [['tweet', 1.0]]        |          1.32266 |                 1 | []                                                                                                                           |              1 |            1 |        1 |             0 |             100 |           1 |              1 | CONSTANT     | NoneType                  | False        | False                |                  0 |                          0 | constant      | ConstantModel      |        0 |        0 |        4 |             3 |           3 | [0, 1, 2] | LOGLOSS        |      101644526 |               |       |            |                |          | 600.0          |           0.05  | 30.0                    | 0.0         | 1.0          | 0.0     | 256.0     | 1.0                | 0.0              | 1.0                | 0.7         | 1                | 0.8                | hist          | depthwise     |            0 |           6 | 1                 | 1                   | gbdt            | True                           | multi:softprob | mlogloss      | False                      | True     | 101644526 | True           | False       | False   |                1 | (1842, 2)     |               | REF_0                                                         |                            |                 |          |            |                 |                 |              |              |              |           |            |      |      |            |                |                  |                      |                                            |                                      |
| 19 |          0 |         21 |          7 |                2 |                  8 | 0.993877 |           0.993877 |  0.0159585 | [['0_CVTE:tweet.0', 1.0], ['0_CVTE:tweet.2', 0.8696010112762451], ['0_CVTE:tweet.1', 0.8008978366851807]]                               | [['tweet', 1.0]]        |         64.9429  |                10 | []                                                                                                                           |              1 |          100 |        1 |             0 |             100 |           3 |              3 | TENSORFLOW   | NoneType                  | False        | False                |                  0 |                          0 | tensorflow    | TensorFlowModel    |        0 |        0 |        4 |             3 |           3 | [0, 1, 2] | LOGLOSS        |      101644526 |               |       |            |                |          |                |           0.001 |                         |             |              |         |           |                    |                  |                    |             |                  |                    |               |               |            0 |           0 |                   |                     |                 |                                |                |               |                            | True     | 101644526 | True           | False       | False   |                1 | (1842, 2)     |               | RANDOM                                                        |                            |                 | 10.0     | False      | True            | (100, 100, 100) | elu          | 128.0        | 1000.0       | 0.4       | 1cycle     | 0.0  | 0.0  | 0.5        | 0.01           | streaming        |                      |                                            |                                      |
| 20 |          0 |         22 |          7 |                2 |                  8 | 1.83713  |           1.83713  |  0.195769  | [['1_Txt:tweet.48', 1.0], ['1_Txt:tweet.17', 0.9777181148529053], ['1_Txt:tweet.9', 0.9772698879241943]]                                | [['tweet', 1.0]]        |         40.1847  |                 5 | [['add', 'add']]                                                                                                             |              3 |          100 |        3 |             0 |             100 |          56 |             56 | TENSORFLOW   | NoneType                  | False        | False                |                  0 |                          0 | tensorflow    | TensorFlowModel    |        0 |        0 |        4 |             3 |           3 | [0, 1, 2] | LOGLOSS        |      101644526 |               |       |            |                |          |                |           0.01  |                         |             |              |         |           |                    |                  | 1                  |             |                  |                    |               |               |            0 |           0 |                   |                     |                 |                                |                |               | False                      | True     | 101644526 | True           | False       | False   |                1 | (1842, 2)     |               | SEQUENCE                                                      |                            |                 | 5.0      | False      | False           | (500, 500, 500) | elu          | 512.0        | 1000.0       | 0.3       | 1cycle     | 0.0  | 0.0  | 0.5        | 0.01           | streaming        |                      |                                            |                                      |
